step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,C_stopped,C_accumulated_waiting_time,C_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
155.0,6,46.0,1.1794871794871795,10.128125660964406,4,32.0,0.7118909924788811,4,32.0
160.0,0,0.0,0.0,10.51236727111542,0,0.0,0.8308399280142813,0,0.0
165.0,4,12.0,0.34285714285714286,9.876079124967491,4,12.0,0.5725744674615327,4,12.0
170.0,8,47.0,1.3823529411764706,9.1155549394399,7,40.0,0.5223878276508626,7,40.0
175.0,0,0.0,0.0,10.360257312546482,0,9.0,0.8130122400348547,0,9.0
180.0,4,10.0,0.3448275862068966,10.56392266075934,1,1.0,0.7987142401807535,1,1.0
185.0,2,11.0,0.3333333333333333,10.374715918575225,2,11.0,0.8043267323762419,2,11.0
190.0,2,6.0,0.1875,9.531790837077342,2,9.0,0.6990710438329872,2,9.0
195.0,4,25.0,0.8064516129032258,9.945507905794328,4,25.0,0.6844774762524343,4,25.0
200.0,6,52.0,1.5757575757575757,10.100434415986475,6,48.0,0.625296271805742,6,48.0
205.0,6,82.0,2.5625,9.789033838086114,6,78.0,0.5654960953702025,6,78.0
210.0,4,7.0,0.2413793103448276,6.9509330304530845,4,32.0,0.47118419295757863,4,32.0
215.0,4,19.0,0.6785714285714286,8.219904433266885,3,22.0,0.6203628195745352,3,22.0
220.0,6,36.0,1.0,9.766242468565538,4,33.0,0.7173307528125988,4,33.0
225.0,6,66.0,1.736842105263158,9.365269600352438,4,49.0,0.6133255409909643,4,49.0
230.0,1,2.0,0.0625,8.519585597729016,1,6.0,0.7073729640147112,1,6.0
235.0,2,10.0,0.3125,9.085472631669669,2,10.0,0.5723216285595017,2,10.0
240.0,8,44.0,1.375,8.967178633765423,7,39.0,0.43639034084419065,7,39.0
245.0,0,0.0,0.0,9.657539158927497,0,10.0,0.7658133679351391,0,10.0
250.0,4,10.0,0.29411764705882354,10.15285799159772,1,5.0,0.7725728500231107,1,5.0
255.0,4,23.0,0.696969696969697,10.095171391621205,3,17.0,0.7295992351772279,3,17.0
260.0,2,3.0,0.09090909090909091,7.1495627923457015,2,12.0,0.3647143785116522,2,12.0
265.0,10,35.0,1.0294117647058822,8.29798220259729,6,27.0,0.6057087923936413,6,27.0
270.0,10,74.0,2.242424242424242,8.190043314361983,8,62.0,0.518743642398187,8,62.0
275.0,1,1.0,0.02564102564102564,9.708204346743717,0,5.0,0.7886469202527305,0,5.0
280.0,5,13.0,0.37142857142857144,9.932739348964402,3,6.0,0.7772830772096799,3,6.0
285.0,6,42.0,1.2,9.875079519538183,3,20.0,0.7488446207098125,3,20.0
290.0,1,1.0,0.02564102564102564,9.136392242891349,1,20.0,0.6738731553946414,1,20.0
295.0,3,11.0,0.3142857142857143,9.916384136229459,2,6.0,0.7169946608271145,2,6.0
300.0,4,20.0,0.5882352941176471,10.563609883183833,4,20.0,0.7045906640990405,4,20.0
305.0,4,40.0,1.1111111111111112,9.65843306665145,4,40.0,0.5694545487042826,4,40.0
310.0,10,77.0,2.40625,7.988613463218771,10,77.0,0.45607917221649624,10,77.0
315.0,12,133.0,4.03030303030303,7.554026349947841,12,133.0,0.49708008693713296,12,133.0
320.0,12,193.0,5.848484848484849,7.128785920840345,12,170.0,0.4381332682608044,12,170.0
325.0,14,260.0,7.222222222222222,7.412981353326022,14,237.0,0.42989831610861645,14,237.0
330.0,17,320.0,9.142857142857142,5.341257702214189,17,310.0,0.21515940065374276,17,310.0
335.0,10,64.0,1.6,6.12873901167519,9,189.0,0.42448039871912735,9,189.0
340.0,2,8.0,0.18604651162790697,8.320177717326835,1,18.0,0.6432747228178252,1,18.0
345.0,7,37.0,0.8604651162790697,10.127141938885961,3,17.0,0.7761292786868613,3,17.0
350.0,2,18.0,0.4,9.683926904039913,0,13.0,0.5659622196702982,0,13.0
355.0,5,17.0,0.4594594594594595,8.783138080865324,4,17.0,0.5199743000099257,4,17.0
360.0,10,50.0,1.5625,8.22536739292454,8,42.0,0.40575932608078474,8,42.0
365.0,10,89.0,2.282051282051282,8.913809316987637,9,85.0,0.5563655127430168,9,85.0
370.0,11,133.0,3.41025641025641,8.61240323633156,11,135.0,0.5195670418582007,11,135.0
375.0,12,192.0,5.818181818181818,7.209187804916214,12,194.0,0.4462337414898889,12,194.0
380.0,9,14.0,0.4,5.373234432126155,8,74.0,0.3503798693976381,8,74.0
385.0,7,35.0,0.8974358974358975,8.281834584950426,5,32.0,0.6057616441623316,5,32.0
390.0,11,81.0,1.9285714285714286,9.330896904297592,7,62.0,0.5758037526890182,7,62.0
395.0,4,19.0,0.4523809523809524,9.549085200825564,1,43.0,0.6892320370317768,1,43.0
400.0,3,10.0,0.2631578947368421,9.913717112266001,3,14.0,0.7188072722939078,3,14.0
405.0,6,31.0,0.8857142857142857,9.08989529651111,6,34.0,0.49678272995270606,6,34.0
410.0,2,3.0,0.07894736842105263,9.257754794063201,2,14.0,0.6454738841310546,2,14.0
415.0,9,33.0,0.868421052631579,9.371989357271163,4,18.0,0.693469890555773,4,18.0
420.0,4,38.0,1.1515151515151516,10.252462630650308,4,38.0,0.6874308758791162,4,38.0
425.0,2,2.0,0.05714285714285714,9.840347536862861,2,2.0,0.7553018038401024,2,2.0
430.0,5,20.0,0.625,9.76257198851036,5,20.0,0.5762548979600409,5,20.0
435.0,7,54.0,1.588235294117647,9.308439756149301,7,54.0,0.6195787739632572,7,54.0
440.0,2,6.0,0.18181818181818182,8.761528525718308,2,29.0,0.62134707957468,2,29.0
445.0,6,19.0,0.6129032258064516,9.022794943591812,3,12.0,0.6993349560203708,3,12.0
450.0,7,48.0,1.6,7.986442359711021,4,31.0,0.5614941757407764,4,31.0
455.0,2,16.0,0.43243243243243246,9.811780432884387,2,20.0,0.7563849582656378,2,20.0
460.0,3,12.0,0.3157894736842105,10.591654038539664,3,12.0,0.7836059624873849,3,12.0
465.0,3,27.0,0.75,10.456763375035077,3,24.0,0.7051654979800068,3,24.0
470.0,2,18.0,0.5294117647058824,9.879186677124139,2,18.0,0.7236918334044069,2,18.0
475.0,4,17.0,0.5862068965517241,8.700029175815557,4,17.0,0.49949356121275834,4,17.0
480.0,6,46.0,1.5862068965517242,9.509539112334021,6,46.0,0.5338380265610128,6,46.0
485.0,6,76.0,2.054054054054054,9.821028811409994,6,76.0,0.6023919824152765,6,76.0
490.0,8,114.0,3.5625,9.367853158534016,8,114.0,0.6144500204114244,8,114.0
495.0,0,0.0,0.0,7.749016682183226,0,9.0,0.6009044508641266,0,9.0
500.0,7,16.0,0.5,7.575630782914464,4,9.0,0.5078470446236781,4,9.0
505.0,8,50.0,1.3888888888888888,8.395671097363735,6,39.0,0.54389170234859,6,39.0
510.0,9,85.0,2.2972972972972974,8.522856831301546,8,74.0,0.5209836099962741,8,74.0
515.0,10,120.0,3.3333333333333335,8.213605395506804,10,121.0,0.547692081009517,10,121.0
520.0,11,175.0,4.861111111111111,7.701123957690963,11,176.0,0.5059512900649477,11,176.0
525.0,14,243.0,6.75,6.251463082833024,14,244.0,0.3665814163679199,14,244.0
530.0,19,329.0,8.657894736842104,5.790627700842624,18,306.0,0.344000542454323,18,306.0
535.0,18,410.0,10.0,6.210779759776996,18,397.0,0.3692407641258131,18,397.0
540.0,18,466.0,12.263157894736842,5.24710002587549,18,493.0,0.29191596445071116,18,493.0
545.0,25,579.0,13.159090909090908,5.081903511431407,25,606.0,0.3061557918460545,25,606.0
550.0,28,712.0,15.478260869565217,4.7315462798748245,28,739.0,0.27804156178069533,28,739.0
555.0,15,219.0,4.469387755102041,5.512190243502285,14,420.0,0.3744669983902808,14,420.0
560.0,6,16.0,0.3137254901960784,7.544268661304195,4,185.0,0.4859339854246702,4,185.0
565.0,11,58.0,1.1372549019607843,7.9417425063491,7,62.0,0.4830896842056256,7,62.0
570.0,10,58.0,1.0740740740740742,7.790829907195323,6,70.0,0.3985568338390577,6,70.0
575.0,14,85.0,1.7,7.7022068809171955,9,83.0,0.5080838225927127,9,83.0
580.0,16,160.0,3.404255319148936,8.145419562661186,10,129.0,0.5639031491328911,10,129.0
585.0,8,98.0,2.1777777777777776,7.837107207771775,5,110.0,0.5436272294483236,5,110.0
590.0,10,40.0,0.9523809523809523,7.891809739808567,5,33.0,0.5570339366313892,5,33.0
595.0,14,101.0,2.4634146341463414,6.984564238430968,7,41.0,0.4737916383273643,7,41.0
600.0,17,155.0,3.875,6.116783112392985,10,78.0,0.37327398890610347,10,78.0
605.0,15,198.0,4.304347826086956,7.467637874609705,11,131.0,0.5212577716500225,11,131.0
610.0,7,67.0,1.558139534883721,7.727574987325982,5,75.0,0.6438474183356949,5,75.0
615.0,8,57.0,1.2954545454545454,8.81402495741726,5,60.0,0.5951975326446522,5,60.0
620.0,12,104.0,2.4761904761904763,7.473682937519145,10,99.0,0.30555328667615816,10,99.0
625.0,1,9.0,0.2,9.167942290989927,1,43.0,0.6294718561815049,1,43.0
630.0,5,15.0,0.375,8.91757240429904,1,8.0,0.683900413125329,1,8.0
635.0,9,56.0,1.3658536585365855,9.793191470074774,4,25.0,0.7344754714347735,4,25.0
640.0,11,94.0,2.41025641025641,8.744905144596657,6,49.0,0.6392257471611245,6,49.0
645.0,9,102.0,2.914285714285714,8.140819327223383,5,43.0,0.5731529202596053,5,43.0
650.0,3,38.0,0.95,8.025982823169304,1,7.0,0.6583185742662518,1,7.0
655.0,9,18.0,0.4864864864864865,8.694021834784778,5,19.0,0.610008224895002,5,19.0
660.0,9,55.0,1.4473684210526316,9.00452382349154,6,42.0,0.6164147049823501,6,42.0
665.0,1,11.0,0.275,8.690421346389924,1,5.0,0.6348648860408925,1,5.0
670.0,5,31.0,0.8857142857142857,9.793983697511875,2,16.0,0.7418336063198968,2,16.0
675.0,5,46.0,1.2432432432432432,9.82685665028467,4,32.0,0.6494066724999973,4,32.0
680.0,1,3.0,0.08571428571428572,9.080520270687614,1,9.0,0.7002681842289504,1,9.0
685.0,4,15.0,0.4411764705882353,9.774999597041171,3,15.0,0.747808174407057,3,15.0
690.0,6,34.0,1.0625,8.578168590425438,6,35.0,0.4946359234468134,6,35.0
695.0,2,2.0,0.05555555555555555,9.554139392892939,1,10.0,0.7089968031437346,1,10.0
700.0,3,9.0,0.2647058823529412,9.738664785009192,1,5.0,0.7035660164746529,1,5.0
705.0,5,31.0,0.8857142857142857,10.123312148197883,4,22.0,0.7193574234420007,4,22.0
710.0,8,51.0,1.457142857142857,8.436860589944132,7,49.0,0.4838742110988341,7,49.0
715.0,10,95.0,2.96875,8.584538145662682,10,95.0,0.4115700250031905,10,95.0
720.0,2,2.0,0.06896551724137931,8.655533992485932,1,23.0,0.502696645674767,1,23.0
725.0,5,16.0,0.43243243243243246,10.495377817883998,3,10.0,0.7606713135624106,3,10.0
730.0,5,33.0,0.8918918918918919,10.403714451791458,4,23.0,0.7148318340752932,4,23.0
735.0,0,0.0,0.0,10.672313269049585,0,0.0,0.8137511143486879,0,0.0
740.0,3,8.0,0.25,9.354515601798626,2,6.0,0.558653575022542,2,6.0
745.0,6,29.0,0.8787878787878788,9.72608389554647,6,27.0,0.584157853766074,6,27.0
750.0,0,0.0,0.0,10.685582019611402,0,0.0,0.9269350486820077,0,0.0
755.0,2,5.0,0.15625,11.217178543935514,1,2.0,0.8080510210157901,1,2.0
760.0,3,13.0,0.40625,10.157207517309574,3,13.0,0.634734648320407,3,13.0
765.0,8,46.0,1.5333333333333334,8.49249110693721,8,46.0,0.49045946285000785,8,46.0
770.0,0,0.0,0.0,8.563668068094435,0,21.0,0.6171207933097977,0,21.0
775.0,4,12.0,0.36363636363636365,9.896646109957635,2,9.0,0.7073946400162554,2,9.0
780.0,5,34.0,1.0303030303030303,10.631631256519555,4,27.0,0.6991862676732213,4,27.0
785.0,4,47.0,1.3428571428571427,9.644021362601737,4,43.0,0.626454265903002,4,43.0
790.0,7,79.0,2.5483870967741935,9.337522194819751,7,75.0,0.5373277865772197,7,75.0
795.0,1,1.0,0.027777777777777776,9.531924281032081,0,4.0,0.7500546235535775,0,4.0
800.0,3,9.0,0.28125,9.091665497474317,2,7.0,0.627885051852209,2,7.0
805.0,5,31.0,0.96875,9.976699588747305,4,20.0,0.6754333950207473,4,20.0
810.0,4,44.0,1.375,8.82549400514207,4,40.0,0.44044738158415286,4,40.0
815.0,1,1.0,0.030303030303030304,9.353816266962356,0,3.0,0.8171450093161354,0,3.0
820.0,2,5.0,0.14705882352941177,10.373808905896528,1,3.0,0.849996941766935,1,3.0
825.0,4,24.0,0.7058823529411765,10.049226702619114,2,13.0,0.7465659999101466,2,13.0
830.0,0,0.0,0.0,10.039111352721259,0,0.0,0.8303100299501729,0,0.0
835.0,6,18.0,0.6428571428571429,8.086981375862717,4,11.0,0.48773719574161417,4,11.0
840.0,9,50.0,1.6666666666666667,8.349014682389567,8,42.0,0.46700902650113396,8,42.0
845.0,1,1.0,0.027777777777777776,9.498817540748618,1,11.0,0.7499209140118844,1,11.0
850.0,4,15.0,0.4411764705882353,10.751533640817376,2,9.0,0.8391114442155689,2,9.0
855.0,6,38.0,1.1875,9.611272736912465,4,22.0,0.6368816497113122,4,22.0
860.0,1,1.0,0.029411764705882353,8.666111919045306,1,3.0,0.6150228579424075,1,3.0
865.0,6,18.0,0.5142857142857142,10.389918904191621,3,13.0,0.7807433275349195,3,13.0
870.0,7,46.0,1.3529411764705883,9.819380245111873,5,32.0,0.6306427797791974,5,32.0
875.0,7,61.0,1.6486486486486487,10.008679645562776,7,61.0,0.6434395843800711,7,61.0
880.0,0,0.0,0.0,10.13963710179813,0,7.0,0.7437312166485541,0,7.0
885.0,3,8.0,0.25806451612903225,9.928517001827881,2,7.0,0.653431274264176,2,7.0
890.0,8,39.0,1.1142857142857143,9.307124721392467,6,30.0,0.5230463316536195,6,30.0
895.0,10,89.0,2.5428571428571427,8.64929252479106,8,70.0,0.5684851382997198,8,70.0
900.0,10,128.0,4.413793103448276,7.4080586346384845,9,112.0,0.4636727039195857,9,112.0
905.0,10,162.0,4.909090909090909,7.712892101749665,10,162.0,0.5152659433819222,10,162.0
910.0,1,10.0,0.2857142857142857,8.978233403346499,1,60.0,0.6627489601448963,1,60.0
915.0,5,12.0,0.3157894736842105,10.265326460008787,3,9.0,0.7285629639432759,3,9.0
920.0,7,36.0,0.9473684210526315,9.976154577337082,5,28.0,0.6628946985329405,5,28.0
925.0,0,0.0,0.0,10.907234647132743,0,0.0,0.7946001713347077,0,0.0
930.0,2,7.0,0.20588235294117646,11.077277730343003,2,7.0,0.7629182210369347,2,7.0
935.0,3,22.0,0.7333333333333333,10.523100653099355,2,17.0,0.6742317639295037,2,17.0
940.0,4,36.0,1.0285714285714285,10.348289302130741,4,36.0,0.7036424556894896,4,36.0
945.0,5,58.0,2.0714285714285716,10.39547951002027,5,58.0,0.7112853257612094,5,58.0
950.0,1,3.0,0.1111111111111111,9.163499395941077,1,3.0,0.747583262830126,1,3.0
955.0,5,13.0,0.43333333333333335,8.888919868608108,4,12.0,0.520063889693333,4,12.0
960.0,7,45.0,1.5517241379310345,9.128672409398288,7,45.0,0.500258482518493,7,45.0
965.0,1,1.0,0.02702702702702703,9.725956097921415,1,9.0,0.806166417996072,1,9.0
970.0,1,6.0,0.18181818181818182,10.227250250838111,1,6.0,0.7794227486981999,1,6.0
975.0,3,19.0,0.5428571428571428,10.487832029495385,3,19.0,0.7173345758820742,3,19.0
980.0,6,41.0,1.3225806451612903,9.416474411934136,6,41.0,0.5088838330414676,6,41.0
985.0,3,3.0,0.09090909090909091,9.284834954022436,2,10.0,0.6649566601930307,2,10.0
990.0,4,17.0,0.5862068965517241,9.145236237772611,3,14.0,0.6771741541053167,3,14.0
995.0,5,38.0,1.1176470588235294,10.544460649553978,4,34.0,0.7409201871973824,4,34.0
1000.0,6,60.0,1.7142857142857142,9.620328802095305,6,60.0,0.6011560017959727,6,60.0
1005.0,11,101.0,3.2580645161290325,7.475840976765691,11,101.0,0.4503649105839007,11,101.0
1010.0,13,162.0,4.2631578947368425,7.121699433737394,13,153.0,0.41952951010308265,13,153.0
1015.0,3,20.0,0.5882352941176471,7.734434893497318,3,63.0,0.5027268393477576,3,63.0
1020.0,5,12.0,0.32432432432432434,10.285166702302414,2,12.0,0.7669781391752576,2,12.0
1025.0,6,38.0,1.0,9.843672401668394,3,19.0,0.6777199894233406,3,19.0
1030.0,7,65.0,1.7567567567567568,9.726164950925748,5,43.0,0.6500797256965963,5,43.0
1035.0,6,69.0,2.0294117647058822,9.098983110785806,6,69.0,0.5691416503025362,6,69.0
1040.0,2,16.0,0.47058823529411764,8.665491378569344,2,24.0,0.6044111888598005,2,24.0
1045.0,5,30.0,0.8333333333333334,9.953398613874427,3,25.0,0.7295021601192752,3,25.0
1050.0,7,46.0,1.4375,8.79515517442566,7,46.0,0.40925684647482075,7,46.0
1055.0,2,2.0,0.05405405405405406,10.131864793148475,1,11.0,0.7550762055819588,1,11.0
1060.0,2,11.0,0.3142857142857143,11.109159918750791,1,6.0,0.8583063890356757,1,6.0
1065.0,4,20.0,0.6060606060606061,10.566405542878039,3,15.0,0.7252040680719777,3,15.0
1070.0,7,40.0,1.25,8.688466686475076,7,40.0,0.47719440756693854,7,40.0
1075.0,10,85.0,2.8333333333333335,7.244118866616244,9,84.0,0.417857064529359,9,84.0
1080.0,12,138.0,4.758620689655173,7.149987411036161,11,133.0,0.314331586504153,11,133.0
1085.0,0,0.0,0.0,8.930049665335813,0,25.0,0.7410675211942295,0,25.0
1090.0,3,11.0,0.2972972972972973,10.329857875867384,1,3.0,0.7847318192582758,1,3.0
1095.0,3,17.0,0.4857142857142857,10.747696495769675,3,17.0,0.6997158167533917,3,17.0
1100.0,6,38.0,1.027027027027027,9.360461483205945,6,38.0,0.47832137054179974,6,38.0
1105.0,10,80.0,2.3529411764705883,8.628391428932431,10,76.0,0.49401897252432686,10,76.0
1110.0,1,1.0,0.030303030303030304,8.786006471197437,0,21.0,0.6902760412637049,0,21.0
1115.0,2,7.0,0.20588235294117646,10.596607488391543,1,5.0,0.7652954484154697,1,5.0
1120.0,4,25.0,0.7142857142857143,10.89431316894718,3,20.0,0.7504902509863064,3,20.0
1125.0,2,4.0,0.1111111111111111,10.08676542543079,2,4.0,0.6400865123207905,2,4.0
1130.0,4,23.0,0.71875,10.255167882441341,4,23.0,0.6803502606823811,4,23.0
1135.0,6,46.0,1.3529411764705883,10.702385272289654,6,46.0,0.6243774504310474,6,46.0
1140.0,0,0.0,0.0,10.593531734738084,0,0.0,0.8164466767354153,0,0.0
1145.0,3,8.0,0.27586206896551724,10.302895974070076,2,5.0,0.8027353422829535,2,5.0
1150.0,3,20.0,0.6896551724137931,10.80446647311477,2,15.0,0.7445841335290512,2,15.0
1155.0,1,1.0,0.02857142857142857,10.614073651811603,1,1.0,0.7524429141205078,1,1.0
1160.0,4,12.0,0.42857142857142855,10.863470750198674,2,8.0,0.7436684148122185,2,8.0
1165.0,5,31.0,1.0689655172413792,10.630019884148634,4,23.0,0.6744827578503804,4,23.0
1170.0,6,47.0,1.6785714285714286,8.120012912491795,6,47.0,0.35550368111286884,6,47.0
1175.0,10,93.0,3.206896551724138,8.213156144654862,10,93.0,0.5258940103691646,10,93.0
1180.0,1,2.0,0.0625,8.843374563196797,1,21.0,0.7352434443279152,1,21.0
1185.0,3,12.0,0.36363636363636365,10.135681480221221,2,10.0,0.727133392925825,2,10.0
1190.0,7,39.0,1.0833333333333333,10.15477887406568,6,32.0,0.6083631562048724,6,32.0
1195.0,8,64.0,1.8823529411764706,8.852241514823307,8,64.0,0.40448867409757283,8,64.0
1200.0,9,109.0,3.892857142857143,8.508389930976788,9,109.0,0.43449829221144814,9,109.0
1205.0,1,1.0,0.02857142857142857,8.639202084259484,0,25.0,0.6830786084427394,0,25.0
1210.0,3,10.0,0.30303030303030304,10.036163454200132,2,9.0,0.7987043057868699,2,9.0
1215.0,6,32.0,0.9696969696969697,9.567763031947727,4,23.0,0.6843096345133357,4,23.0
1220.0,5,44.0,1.2571428571428571,9.248175359600545,5,44.0,0.4414529237978331,5,44.0
1225.0,9,80.0,2.2222222222222223,8.940047931133968,9,83.0,0.47404699782945786,9,83.0
1230.0,12,134.0,4.0606060606060606,8.320273715459846,12,137.0,0.432380358429967,12,137.0
1235.0,13,196.0,5.9393939393939394,7.597051594762918,13,199.0,0.5076518973275282,13,199.0
1240.0,4,10.0,0.29411764705882354,7.3111414006211195,1,58.0,0.6138268145101394,1,58.0
1245.0,5,11.0,0.3055555555555556,8.028680991073365,2,4.0,0.62739383452362,2,4.0
1250.0,11,44.0,1.1,7.814814023674735,7,26.0,0.4947280225670371,7,26.0
1255.0,2,12.0,0.2727272727272727,10.087095982090213,2,19.0,0.6885423463107624,2,19.0
1260.0,5,31.0,0.8857142857142857,10.122207772476617,4,28.0,0.6291201519226002,4,28.0
1265.0,7,59.0,1.5128205128205128,9.249635851538947,6,51.0,0.5296585141834904,6,51.0
1270.0,11,94.0,2.611111111111111,8.238408016026442,11,96.0,0.4658237521916912,11,96.0
1275.0,1,1.0,0.030303030303030304,8.158682818352519,0,32.0,0.6388544444063787,0,32.0
1280.0,5,14.0,0.4117647058823529,8.996191324276703,4,9.0,0.6769790480810038,4,9.0
1285.0,7,33.0,0.9428571428571428,10.033680182048602,7,33.0,0.5881075112864508,7,33.0
1290.0,0,0.0,0.0,9.739061292071879,0,20.0,0.5700031871027417,0,20.0
1295.0,9,30.0,0.967741935483871,8.41606736903401,6,23.0,0.5828550490398333,6,23.0
1300.0,6,53.0,1.4324324324324325,9.142014814318197,6,53.0,0.6150778771243546,6,53.0
1305.0,0,0.0,0.0,9.479019698953401,0,19.0,0.7150823496677957,0,19.0
1310.0,5,17.0,0.5,8.947794674565154,3,11.0,0.5873525262826752,3,11.0
1315.0,8,44.0,1.2571428571428571,8.752617530054872,8,40.0,0.47922876341399534,8,40.0
1320.0,8,81.0,2.3823529411764706,9.029255677538192,8,76.0,0.43657752352665213,8,76.0
1325.0,9,124.0,3.4444444444444446,8.882543496907392,9,119.0,0.5627931377617182,9,119.0
1330.0,1,1.0,0.02857142857142857,9.326663317716713,0,36.0,0.7046955179572154,0,36.0
1335.0,3,8.0,0.2222222222222222,9.924271303368561,1,5.0,0.7673293295996509,1,5.0
1340.0,8,34.0,1.0625,6.960339950295101,6,23.0,0.35410065824252046,6,23.0
1345.0,12,86.0,2.2051282051282053,8.55406716184497,10,65.0,0.525260339090052,10,65.0
1350.0,10,115.0,3.3823529411764706,7.925119227079292,10,115.0,0.4458137947438266,10,115.0
1355.0,11,156.0,4.105263157894737,8.693849034317978,11,156.0,0.5311726000305268,11,156.0
1360.0,3,12.0,0.32432432432432434,8.115457392275893,2,75.0,0.5628573468561513,2,75.0
1365.0,4,11.0,0.3055555555555556,8.670508187586242,1,6.0,0.6425381093638164,1,6.0
1370.0,10,47.0,1.146341463414634,8.432348000605618,5,21.0,0.5837302066947669,5,21.0
1375.0,1,1.0,0.025,9.685401849453887,0,15.0,0.7447219259721691,0,15.0
1380.0,5,14.0,0.4,10.2478521916538,2,4.0,0.7817926563184168,2,4.0
1385.0,3,22.0,0.6285714285714286,9.44008298062331,2,14.0,0.618804600700883,2,14.0
1390.0,2,18.0,0.5142857142857142,9.676481743926782,0,14.0,0.7527661579426593,0,14.0
1395.0,5,17.0,0.5,9.181904583891912,1,1.0,0.7362368738108848,1,1.0
1400.0,6,33.0,0.9705882352941176,9.27931981189671,3,15.0,0.6570469145197446,3,15.0
1405.0,1,4.0,0.1111111111111111,9.721930073048892,1,14.0,0.7406824571332628,1,14.0
1410.0,8,13.0,0.41935483870967744,8.637745400879476,5,8.0,0.5352101697551299,5,8.0
1415.0,10,52.0,1.4857142857142858,8.590606693463704,7,36.0,0.5562288592278655,7,36.0
1420.0,8,75.0,1.9736842105263157,9.792481474283711,8,75.0,0.6170822310216199,8,75.0
1425.0,10,120.0,3.6363636363636362,8.727955475677105,10,120.0,0.5543695489901443,10,120.0
1430.0,11,171.0,4.885714285714286,6.494806227945527,11,171.0,0.36427477978810463,11,171.0
1435.0,17,245.0,6.805555555555555,5.9051229066691455,16,241.0,0.2934304491882304,16,241.0
1440.0,18,331.0,10.34375,5.263551022022864,18,331.0,0.2537106907928572,18,331.0
1445.0,18,405.0,9.642857142857142,6.535478522364274,18,417.0,0.4097985004135434,18,417.0
1450.0,20,502.0,11.674418604651162,6.65381427717916,20,514.0,0.4211480332510552,20,514.0
1455.0,22,609.0,14.5,5.606259599272486,22,621.0,0.3116341619562077,22,621.0
1460.0,25,700.0,15.555555555555555,4.396897947754021,25,738.0,0.2038452691227729,25,738.0
1465.0,29,837.0,17.4375,4.736600682668253,29,875.0,0.2570932370453661,29,875.0
