step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,C_stopped,C_accumulated_waiting_time,C_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
155.0,1,1.0,0.02631578947368421,10.146066836252933,1,10.0,0.7946311895342607,1,10.0
160.0,2,8.0,0.24242424242424243,11.074515715910952,1,6.0,0.8194534142802322,1,6.0
165.0,4,23.0,0.71875,9.783377308291703,3,10.0,0.6182503639190963,3,10.0
170.0,2,3.0,0.08108108108108109,9.961426049529383,2,3.0,0.7001066131856495,2,3.0
175.0,2,10.0,0.30303030303030304,10.991596935992648,1,6.0,0.8214070222839673,1,6.0
180.0,1,11.0,0.4074074074074074,11.005386418327,1,11.0,0.7041722870447157,1,11.0
185.0,1,1.0,0.03125,10.211845576345532,0,0.0,0.860159025662992,0,0.0
190.0,3,10.0,0.3225806451612903,10.177517688925585,0,0.0,0.7782599337158452,0,0.0
195.0,4,23.0,0.7666666666666667,9.725507455355434,2,9.0,0.6895648662450741,2,9.0
200.0,2,5.0,0.15151515151515152,9.775488241288068,2,6.0,0.7021635242144334,2,6.0
205.0,4,17.0,0.5862068965517241,9.930161415688895,4,17.0,0.7132049792464528,4,17.0
210.0,5,39.0,1.3,8.37407749612631,5,39.0,0.4565122166598341,5,39.0
215.0,1,2.0,0.06451612903225806,8.937263387120716,1,15.0,0.6447802862105522,1,15.0
220.0,3,9.0,0.2647058823529412,10.617923524106073,2,7.0,0.8216641529111804,2,7.0
225.0,3,24.0,0.7058823529411765,10.107966672876735,2,17.0,0.6627666341938552,2,17.0
230.0,1,2.0,0.058823529411764705,10.083339679178874,1,5.0,0.7125228060807198,1,5.0
235.0,4,11.0,0.36666666666666664,9.183840184966877,3,10.0,0.5659977308523059,3,10.0
240.0,8,41.0,1.4137931034482758,8.606164750567068,7,35.0,0.45101806504709546,7,35.0
245.0,1,1.0,0.02702702702702703,9.989482647232574,1,9.0,0.7750368855193711,1,9.0
250.0,5,13.0,0.40625,10.147738369980452,2,7.0,0.7793783393116049,2,7.0
255.0,4,28.0,0.8484848484848485,10.092263909804394,3,22.0,0.7208091574762584,3,22.0
260.0,2,3.0,0.09090909090909091,7.630180528964957,2,8.0,0.4238541870908555,2,8.0
265.0,7,34.0,1.0,9.214671993652368,6,31.0,0.5952479572030324,6,31.0
270.0,8,66.0,2.0,9.047343027299796,8,66.0,0.5138978771333336,8,66.0
275.0,2,16.0,0.41025641025641024,9.878994938472793,1,23.0,0.7414776297423182,1,23.0
280.0,5,11.0,0.34375,9.203316523214522,3,6.0,0.7636614532752307,3,6.0
285.0,6,36.0,1.0909090909090908,9.55608873485021,3,21.0,0.7139640812915068,3,21.0
290.0,1,3.0,0.07894736842105263,9.049684260396468,1,3.0,0.6956686970730169,1,3.0
295.0,6,28.0,0.8235294117647058,9.484701901648467,3,14.0,0.6728063295481167,3,14.0
300.0,4,32.0,0.9411764705882353,10.074940891530572,4,32.0,0.6682149895452326,4,32.0
305.0,2,2.0,0.05714285714285714,9.389112464757787,1,1.0,0.6991561322610201,1,1.0
310.0,5,15.0,0.46875,9.584871955126186,2,9.0,0.7501004351899735,2,9.0
315.0,3,25.0,0.7352941176470589,10.249912746455625,2,19.0,0.7584727257280464,2,19.0
320.0,2,2.0,0.05714285714285714,9.974546597508493,1,1.0,0.7352051364044561,1,1.0
325.0,4,13.0,0.40625,10.480756665840564,2,6.0,0.7730358369460786,2,6.0
330.0,6,31.0,1.0333333333333334,8.949272357860972,5,23.0,0.44247180706293804,5,23.0
335.0,3,3.0,0.08823529411764706,9.175640744128055,0,5.0,0.7600262240894444,0,5.0
340.0,2,6.0,0.17142857142857143,10.838634621397935,2,6.0,0.792759490102796,2,6.0
345.0,4,24.0,0.75,10.653675536691475,3,19.0,0.7645400219316528,3,19.0
350.0,0,0.0,0.0,9.435058235556031,0,0.0,0.6758755502314607,0,0.0
355.0,7,20.0,0.6896551724137931,8.702901493023655,5,15.0,0.5422462363149206,5,15.0
360.0,9,53.0,2.0384615384615383,6.824788092634611,7,45.0,0.4020386844975918,7,45.0
365.0,4,6.0,0.15789473684210525,8.458634517901588,3,42.0,0.6477498385615508,3,42.0
370.0,7,23.0,0.6571428571428571,9.095593793707915,2,5.0,0.8033165958623724,2,5.0
375.0,7,50.0,1.4705882352941178,9.2336808638923,2,11.0,0.7277539991365384,2,11.0
380.0,8,46.0,1.2432432432432432,7.2772944449291055,5,21.0,0.459595865354858,5,21.0
385.0,12,77.0,2.2,7.922314579045547,7,40.0,0.5904704251733772,7,40.0
390.0,11,89.0,2.3421052631578947,7.80495363660433,7,77.0,0.5382919434254025,7,77.0
395.0,2,17.0,0.4146341463414634,9.027839866355885,2,36.0,0.7334872334160891,2,36.0
400.0,9,22.0,0.5641025641025641,8.730576117701515,3,27.0,0.7126950449122402,3,27.0
405.0,11,62.0,1.631578947368421,7.602941588982835,5,22.0,0.5411264925040554,5,22.0
410.0,5,41.0,1.025,8.232409512774842,1,14.0,0.6599688379570833,1,14.0
415.0,9,72.0,1.8,8.81817248201818,4,25.0,0.7111206761601685,4,25.0
420.0,8,84.0,2.27027027027027,8.585616860273655,3,41.0,0.6778961224862842,3,41.0
425.0,6,17.0,0.425,7.903871285508965,4,39.0,0.6434899789332365,4,39.0
430.0,7,40.0,1.1764705882352942,7.149518043189136,2,22.0,0.6804395390337248,2,22.0
435.0,4,27.0,0.6585365853658537,9.415491963169746,3,37.0,0.6859879168594095,3,37.0
440.0,3,19.0,0.48717948717948717,8.830071667848305,1,41.0,0.6029176022580431,1,41.0
445.0,5,21.0,0.5526315789473685,9.008843484594554,3,34.0,0.7241538528457917,3,34.0
450.0,9,56.0,1.6470588235294117,7.233810246359017,5,51.0,0.4582861346722703,5,51.0
455.0,4,34.0,0.8947368421052632,7.990774517200575,2,72.0,0.5908831375000524,2,72.0
460.0,4,10.0,0.25,8.662243135561727,2,4.0,0.7674219177190171,2,4.0
465.0,7,37.0,0.9736842105263158,9.065565069183329,3,19.0,0.7390221667886598,3,19.0
470.0,3,21.0,0.525,9.189429037297527,2,8.0,0.7296373436731559,2,8.0
475.0,6,29.0,0.8285714285714286,7.987387186792438,4,15.0,0.47027650134223703,4,15.0
480.0,10,70.0,2.0,7.317794158630805,7,45.0,0.4559131097675739,7,45.0
485.0,2,15.0,0.35714285714285715,8.747127475198218,1,25.0,0.6913829444332619,1,25.0
490.0,5,14.0,0.3684210526315789,10.101095998422586,2,7.0,0.8418823478907844,2,7.0
495.0,6,36.0,0.972972972972973,9.490150222895839,4,20.0,0.6370307273797897,4,20.0
500.0,1,1.0,0.02564102564102564,9.073250705306915,1,3.0,0.6184360122892382,1,3.0
505.0,4,18.0,0.4864864864864865,10.075620543593617,3,14.0,0.7146700820212172,3,14.0
510.0,4,33.0,0.9705882352941176,10.494371083142639,4,33.0,0.6261859451400443,4,33.0
515.0,1,2.0,0.05405405405405406,10.965641982633473,1,2.0,0.8390001510865777,1,2.0
520.0,2,12.0,0.3870967741935484,10.752709550899846,1,7.0,0.834393761958402,1,7.0
525.0,3,15.0,0.5172413793103449,9.950942279898209,3,15.0,0.6310559252747788,3,15.0
530.0,1,1.0,0.029411764705882353,9.885835755927573,1,2.0,0.7487588742117367,1,2.0
535.0,2,8.0,0.26666666666666666,10.559952333139398,2,8.0,0.754272342859299,2,8.0
540.0,3,22.0,0.7857142857142857,10.161524493871656,3,22.0,0.6303996075117292,3,22.0
545.0,0,0.0,0.0,9.916762569768755,0,3.0,0.763583052785481,0,3.0
550.0,4,7.0,0.23333333333333334,10.379060596167161,2,3.0,0.8226772248702423,2,3.0
555.0,3,19.0,0.5757575757575758,10.8362571040715,2,10.0,0.7521171063572966,2,10.0
560.0,1,2.0,0.058823529411764705,10.29524906410186,1,2.0,0.8003716066081756,1,2.0
565.0,3,12.0,0.41379310344827586,10.181273664750936,1,7.0,0.7220736415144351,1,7.0
570.0,6,24.0,0.8275862068965517,9.343158136238422,6,24.0,0.5046840262976675,6,24.0
575.0,3,6.0,0.1875,9.39900227020475,2,10.0,0.680285257347241,2,10.0
580.0,4,15.0,0.46875,10.66682756567228,2,9.0,0.8037382516948539,2,9.0
585.0,5,37.0,1.1935483870967742,9.164063782227734,3,21.0,0.6800268745055377,3,21.0
590.0,0,0.0,0.0,9.16390158863168,0,22.0,0.7401718643188602,0,22.0
595.0,3,7.0,0.23333333333333334,8.190312287934908,2,4.0,0.6052171914927446,2,4.0
600.0,8,41.0,1.3666666666666667,8.7007924114796,6,29.0,0.5005312557144984,6,29.0
605.0,0,0.0,0.0,10.406892201842872,0,20.0,0.7747135063222296,0,20.0
610.0,2,6.0,0.17647058823529413,10.6238257208375,0,0.0,0.8644385701573123,0,0.0
615.0,4,22.0,0.6666666666666666,9.654640337169177,2,6.0,0.7371329222566007,2,6.0
620.0,1,3.0,0.0967741935483871,7.814057289530026,0,4.0,0.4821280574245183,0,4.0
625.0,9,32.0,0.9142857142857143,9.07225677210164,6,27.0,0.6483232453809195,6,27.0
630.0,6,50.0,1.5625,8.678200624312012,4,34.0,0.6205737092103438,4,34.0
635.0,0,0.0,0.0,10.475542461696811,0,0.0,0.9034408363804027,0,0.0
640.0,3,3.0,0.08333333333333333,11.087571712741298,2,2.0,0.804714115410084,2,2.0
645.0,2,12.0,0.36363636363636365,10.985098895073438,2,12.0,0.7079850854620585,2,12.0
650.0,0,0.0,0.0,10.196833887798139,0,0.0,0.7196241154725036,0,0.0
655.0,4,14.0,0.4827586206896552,9.873950252279991,2,9.0,0.7561574737407791,2,9.0
660.0,3,21.0,0.7241379310344828,9.782816848662948,3,21.0,0.6993071241460802,3,21.0
665.0,0,0.0,0.0,10.271084481366065,0,0.0,0.8003971275845125,0,0.0
670.0,2,7.0,0.25,11.42978582474939,2,7.0,0.8208011405681429,2,7.0
675.0,2,17.0,0.5483870967741935,11.12641886551168,2,17.0,0.7290383349771807,2,17.0
680.0,0,0.0,0.0,9.72212278876803,0,0.0,0.7941760488330549,0,0.0
685.0,3,10.0,0.3333333333333333,10.081757048826926,2,7.0,0.785758899625556,2,7.0
690.0,5,22.0,0.8148148148148148,8.76979278289216,5,22.0,0.5431721094891925,5,22.0
695.0,2,3.0,0.08823529411764706,9.338671581643753,1,6.0,0.7135300808284505,1,6.0
700.0,3,8.0,0.24242424242424243,9.740442663274791,1,3.0,0.7441383171632061,1,3.0
705.0,5,30.0,0.9375,10.270110819347643,4,21.0,0.707685744803251,4,21.0
710.0,2,4.0,0.11764705882352941,9.154200113331056,2,6.0,0.5994558309917901,2,6.0
715.0,5,20.0,0.6060606060606061,9.288337946841805,4,19.0,0.5442837077790253,4,19.0
720.0,7,47.0,1.6785714285714286,8.323142447327092,7,47.0,0.37538098360595235,7,47.0
725.0,0,0.0,0.0,10.135278815774225,0,2.0,0.7954557352776344,0,2.0
730.0,2,4.0,0.11428571428571428,11.248586368844437,1,2.0,0.8190817193782096,1,2.0
735.0,2,12.0,0.375,11.9776375642674,2,10.0,0.7833575518590683,2,10.0
740.0,2,4.0,0.11764705882352941,10.308527879361165,2,4.0,0.6839013543547016,2,4.0
745.0,5,24.0,0.75,10.230631339386369,4,20.0,0.6616974057696972,4,20.0
750.0,5,44.0,1.4666666666666666,10.64380765320857,5,44.0,0.6950301836993953,5,44.0
755.0,1,16.0,0.5161290322580645,10.34385110725488,1,16.0,0.8008184530967822,1,16.0
760.0,4,13.0,0.43333333333333335,9.755882336170561,2,7.0,0.7580118322924634,2,7.0
765.0,8,44.0,1.4193548387096775,8.590040944362382,4,23.0,0.5842557167432201,4,23.0
770.0,1,10.0,0.2857142857142857,8.95536573654005,1,11.0,0.7165297365675717,1,11.0
775.0,5,27.0,0.8181818181818182,9.0808758220568,3,23.0,0.6915123405189302,3,23.0
780.0,5,50.0,1.5625,9.88053677591037,3,42.0,0.6893491094270282,3,42.0
785.0,3,4.0,0.11428571428571428,9.204921159317838,2,3.0,0.6665085163469359,2,3.0
790.0,4,17.0,0.5151515151515151,9.949797457024665,2,10.0,0.6835076537077052,2,10.0
795.0,7,48.0,1.3333333333333333,9.634022064097971,4,29.0,0.698956450731542,4,29.0
800.0,0,0.0,0.0,8.116105776930379,0,0.0,0.6616635930161652,0,0.0
805.0,5,16.0,0.5333333333333333,8.495693201767212,2,7.0,0.7937082097782273,2,7.0
810.0,5,41.0,1.3225806451612903,8.52932708295779,2,14.0,0.5571689013453245,2,14.0
815.0,0,0.0,0.0,9.624408483282174,0,1.0,0.8525879484994751,0,1.0
820.0,6,14.0,0.358974358974359,9.456030578398874,2,2.0,0.8065727870790319,2,2.0
825.0,7,45.0,1.2857142857142858,8.969503601584687,3,15.0,0.7197353080703662,3,15.0
830.0,1,3.0,0.08333333333333333,9.308052318834665,1,7.0,0.7777310652861641,1,7.0
835.0,7,24.0,0.75,8.361063734995687,5,21.0,0.45668743727287303,5,21.0
840.0,9,62.0,1.878787878787879,8.3321030551566,8,58.0,0.42884654844197867,8,58.0
845.0,1,2.0,0.05263157894736842,9.469578757522003,1,22.0,0.730302742512938,1,22.0
850.0,4,15.0,0.4166666666666667,10.665538607657341,2,7.0,0.8473767511955437,2,7.0
855.0,7,41.0,1.2424242424242424,8.974089783832397,4,20.0,0.6208222069647602,4,20.0
860.0,3,18.0,0.5454545454545454,7.801451938913322,2,11.0,0.4777885539118945,2,11.0
865.0,6,26.0,0.7878787878787878,9.47653186590496,4,23.0,0.7220491351889422,4,23.0
870.0,5,44.0,1.2571428571428571,10.273456737789221,5,44.0,0.59995321883272,5,44.0
875.0,4,4.0,0.10256410256410256,10.459651347517632,1,1.0,0.8714448374570944,1,1.0
880.0,2,8.0,0.23529411764705882,11.370832844747886,1,6.0,0.8163553318941178,1,6.0
885.0,3,18.0,0.6,9.915011683781302,3,18.0,0.5943146776505508,3,18.0
890.0,1,1.0,0.029411764705882353,9.562440953029824,0,0.0,0.7045270626639731,0,0.0
895.0,5,12.0,0.375,9.970593978730394,3,7.0,0.7183012851211282,3,7.0
900.0,4,26.0,0.9285714285714286,9.998446883760932,4,26.0,0.6630756402850962,4,26.0
905.0,0,0.0,0.0,10.202149001756805,0,0.0,0.8067562912719797,0,0.0
910.0,2,6.0,0.2,10.852569341634144,1,2.0,0.8454227667596874,1,2.0
915.0,4,25.0,0.8064516129032258,10.389371721288583,2,11.0,0.7391163063440479,2,11.0
920.0,1,2.0,0.058823529411764705,9.92012566524213,1,2.0,0.7681303481527859,1,2.0
925.0,2,8.0,0.27586206896551724,10.162747491968991,1,5.0,0.7312543322564337,1,5.0
930.0,4,27.0,0.84375,9.307362064827176,3,19.0,0.5458119451821756,3,19.0
935.0,2,2.0,0.0625,8.91052860480779,1,7.0,0.6372636041196119,1,7.0
940.0,4,18.0,0.5625,9.369165241956546,2,10.0,0.7738715455691095,2,10.0
945.0,5,36.0,1.0909090909090908,10.400569864022641,3,22.0,0.7692908863936199,3,22.0
950.0,1,2.0,0.06060606060606061,9.783710739498737,1,2.0,0.7803367283481883,1,2.0
955.0,4,12.0,0.3870967741935484,8.919635647993278,4,12.0,0.5140266651948154,4,12.0
960.0,7,43.0,1.4827586206896552,8.897898692177822,7,43.0,0.4875651474823318,7,43.0
965.0,1,1.0,0.02702702702702703,9.691013901238398,1,10.0,0.7625009276877791,1,10.0
970.0,2,8.0,0.23529411764705882,9.852843806035352,1,6.0,0.7888327206169438,1,6.0
975.0,4,26.0,0.7647058823529411,10.13946021143954,3,19.0,0.7199096844327606,3,19.0
980.0,2,4.0,0.12903225806451613,9.685920340821953,2,5.0,0.6452296614504726,2,5.0
985.0,4,18.0,0.5294117647058824,10.382513320286634,3,16.0,0.7031916222993889,3,16.0
990.0,5,37.0,1.1935483870967742,10.075520531793364,5,37.0,0.6076171699183792,5,37.0
995.0,2,18.0,0.5142857142857142,10.478495700895047,2,23.0,0.7933297163431631,2,23.0
1000.0,4,13.0,0.41935483870967744,10.302750287708255,3,11.0,0.7744593237330866,3,11.0
1005.0,3,26.0,0.8387096774193549,9.883282223751864,3,20.0,0.6451261998785068,3,20.0
1010.0,0,0.0,0.0,10.020919650885917,0,0.0,0.7317445513047132,0,0.0
1015.0,4,8.0,0.25806451612903225,10.567213841859223,2,4.0,0.7566653608872036,2,4.0
1020.0,5,24.0,0.8,10.34500815450958,4,18.0,0.7007397532940292,4,18.0
1025.0,0,0.0,0.0,10.007827184793165,0,0.0,0.7532866765666594,0,0.0
1030.0,3,12.0,0.4444444444444444,10.675206395769207,2,9.0,0.7993425887291925,2,9.0
1035.0,3,20.0,0.625,10.693006454408998,3,20.0,0.6581714063503717,3,20.0
1040.0,0,0.0,0.0,9.675906209342466,0,4.0,0.6597173290087172,0,4.0
1045.0,2,9.0,0.28125,10.880062703253916,2,9.0,0.777506564908905,2,9.0
1050.0,6,29.0,1.0357142857142858,8.8893923354974,6,29.0,0.42174032732153266,6,29.0
1055.0,1,1.0,0.029411764705882353,10.221419871585718,1,6.0,0.7735610149239677,1,6.0
1060.0,3,12.0,0.36363636363636365,11.396706400482861,1,6.0,0.8485883248578892,1,6.0
1065.0,4,22.0,0.6875,10.657336983492435,3,16.0,0.7219252393913355,3,16.0
1070.0,1,1.0,0.03225806451612903,9.267853294283302,1,1.0,0.7072720910088546,1,1.0
1075.0,7,24.0,0.8,8.57069902654447,5,17.0,0.510800282133277,5,17.0
1080.0,8,50.0,1.7857142857142858,8.371448659593053,8,50.0,0.357142619652913,8,50.0
1085.0,0,0.0,0.0,10.275264699627636,0,12.0,0.7958769729885662,0,12.0
1090.0,2,4.0,0.12121212121212122,11.290397535165285,0,0.0,0.8358076985605053,0,0.0
1095.0,4,13.0,0.41935483870967744,10.503668430202687,3,8.0,0.7239274233354959,3,8.0
1100.0,3,4.0,0.12121212121212122,9.325709233307167,3,8.0,0.6355367253993965,3,8.0
1105.0,5,19.0,0.59375,9.554860907398185,4,18.0,0.6288959454012146,4,18.0
1110.0,6,48.0,1.411764705882353,10.134341194605554,6,48.0,0.6102019961771552,6,48.0
1115.0,1,1.0,0.029411764705882353,9.888433090406792,1,4.0,0.7730655408384406,1,4.0
1120.0,3,14.0,0.45161290322580644,10.990160349633742,2,10.0,0.8194288260479852,2,10.0
1125.0,4,30.0,0.967741935483871,9.839491245190539,2,16.0,0.5919858021297403,2,16.0
1130.0,0,0.0,0.0,10.175455678452057,0,0.0,0.8724860526831245,0,0.0
1135.0,4,11.0,0.3333333333333333,10.972671987796211,2,4.0,0.8180251019054714,2,4.0
1140.0,2,14.0,0.5,11.109359418821716,2,14.0,0.7233175841160604,2,14.0
1145.0,0,0.0,0.0,10.751898632027324,0,0.0,0.8638152853160229,0,0.0
1150.0,1,5.0,0.17857142857142858,10.99625794657685,0,0.0,0.8461142584413138,0,0.0
1155.0,2,6.0,0.1935483870967742,11.511995081002127,2,6.0,0.7547287577485116,2,6.0
1160.0,0,0.0,0.0,10.860444310483846,0,2.0,0.7621887178348121,0,2.0
1165.0,4,11.0,0.4230769230769231,10.287526764023522,2,5.0,0.7345342362966402,2,5.0
1170.0,5,28.0,1.0769230769230769,7.368779002112314,3,18.0,0.4240858418276862,3,18.0
1175.0,1,7.0,0.21875,9.325094591627671,0,5.0,0.7999928461496197,0,5.0
1180.0,2,3.0,0.09375,10.458612593090248,1,1.0,0.8404964280331231,1,1.0
1185.0,3,11.0,0.3235294117647059,10.742382447101013,2,8.0,0.7356800558197238,2,8.0
1190.0,1,1.0,0.027777777777777776,10.165769176346874,1,1.0,0.7409333124079986,1,1.0
1195.0,4,13.0,0.4482758620689655,9.1523945242522,4,13.0,0.5014199919825996,4,13.0
1200.0,6,43.0,1.5357142857142858,9.093279679372644,6,43.0,0.4768712792049706,6,43.0
1205.0,1,1.0,0.027777777777777776,9.612151494775473,0,10.0,0.7722254590082268,0,10.0
1210.0,4,10.0,0.3125,10.69700124890121,2,7.0,0.8225146170067227,2,7.0
1215.0,2,17.0,0.5151515151515151,10.107429052428452,2,17.0,0.650369514028443,2,17.0
1220.0,2,2.0,0.0625,8.121478439253472,1,1.0,0.5258336832740979,1,1.0
1225.0,8,36.0,1.125,8.726140775798514,6,27.0,0.5663417429562353,6,27.0
1230.0,8,64.0,2.0,9.106580823478765,8,64.0,0.5230447878197036,8,64.0
1235.0,1,1.0,0.02631578947368421,10.700802676091936,0,15.0,0.872869123933979,0,15.0
1240.0,2,7.0,0.21212121212121213,11.88626437871728,0,0.0,0.8965336748098012,0,0.0
1245.0,2,4.0,0.12121212121212122,11.391975750754941,2,4.0,0.7427938880632583,2,4.0
1250.0,1,1.0,0.02857142857142857,10.926754903327753,1,4.0,0.8136474937602233,1,4.0
1255.0,2,9.0,0.2727272727272727,11.346601878973852,1,6.0,0.7674519740189615,1,6.0
1260.0,3,19.0,0.7307692307692307,10.601494710659118,3,19.0,0.6670914207834541,3,19.0
1265.0,0,0.0,0.0,9.691312770045824,0,2.0,0.7314258545567787,0,2.0
1270.0,1,2.0,0.06896551724137931,10.760654958436477,1,2.0,0.8020217321981287,1,2.0
1275.0,3,16.0,0.5333333333333333,11.47428166841406,2,9.0,0.782268559548717,2,9.0
1280.0,1,1.0,0.030303030303030304,10.987827526823056,0,0.0,0.8646299685721781,0,0.0
1285.0,2,6.0,0.2222222222222222,10.268066828410271,0,0.0,0.8318233946632273,0,0.0
1290.0,5,23.0,0.7931034482758621,8.566883293245471,2,6.0,0.5588985653602685,2,6.0
1295.0,0,0.0,0.0,9.01105215997795,0,4.0,0.769348547399773,0,4.0
1300.0,4,15.0,0.45454545454545453,10.701795560323395,2,7.0,0.813372474234997,2,7.0
1305.0,3,25.0,0.7575757575757576,10.650731371570263,2,17.0,0.7546320334354466,2,17.0
1310.0,0,0.0,0.0,10.194476109546384,0,0.0,0.7487502690947224,0,0.0
1315.0,4,15.0,0.5,9.130538136576586,2,7.0,0.5850921520432889,2,7.0
1320.0,6,32.0,1.103448275862069,9.008053853939618,6,32.0,0.4442039914156586,6,32.0
1325.0,1,1.0,0.027777777777777776,10.395487641164964,1,10.0,0.8256907748982923,1,10.0
1330.0,2,9.0,0.2903225806451613,11.145052225848055,1,6.0,0.8264424508303685,1,6.0
1335.0,4,24.0,0.75,10.891161201867053,3,16.0,0.7516579739842958,3,16.0
1340.0,2,2.0,0.06666666666666667,8.984986776848881,2,3.0,0.5631813256036488,2,3.0
1345.0,5,19.0,0.5757575757575758,10.292975041070928,3,14.0,0.7286313166038688,3,14.0
1350.0,5,42.0,1.3548387096774193,9.604207959140988,4,34.0,0.606542915012724,4,34.0
1355.0,2,2.0,0.058823529411764705,10.41750526536894,2,5.0,0.787118881611233,2,5.0
1360.0,4,10.0,0.3225806451612903,10.589291735472429,2,6.0,0.8074641468690429,2,6.0
1365.0,6,34.0,1.096774193548387,8.901259236347737,2,16.0,0.661853281503685,2,16.0
1370.0,3,8.0,0.21621621621621623,8.783337980203274,2,16.0,0.5713192434109471,2,16.0
1375.0,4,16.0,0.5161290322580645,9.397035647580333,4,16.0,0.6492955088645093,4,16.0
1380.0,4,21.0,0.6774193548387096,10.536722552482995,4,21.0,0.6920891883121999,4,21.0
1385.0,0,0.0,0.0,10.27112786199403,0,0.0,0.7784992624814524,0,0.0
1390.0,3,8.0,0.24242424242424243,11.350692009781135,2,7.0,0.8027506506390569,2,7.0
1395.0,4,19.0,0.59375,10.722674326636906,4,16.0,0.6633209904237225,4,16.0
1400.0,6,44.0,1.3333333333333333,9.894708060963849,6,42.0,0.5724804548877063,6,42.0
1405.0,0,0.0,0.0,9.637817890661264,0,1.0,0.8062666841559595,0,1.0
1410.0,4,12.0,0.4444444444444444,8.887855583666113,2,5.0,0.5500032337488293,2,5.0
1415.0,8,38.0,1.1875,8.88241347300098,7,35.0,0.5878567201182362,7,35.0
1420.0,1,1.0,0.02702702702702703,10.010016231454642,0,0.0,0.846902456116497,0,0.0
1425.0,5,12.0,0.36363636363636365,10.100549355340037,2,4.0,0.8071950396687851,2,4.0
1430.0,6,30.0,0.8823529411764706,8.022787692323982,4,18.0,0.4857823310626475,4,18.0
1435.0,4,9.0,0.2571428571428571,7.754282238913088,3,12.0,0.5003367181495303,3,12.0
1440.0,11,50.0,1.7857142857142858,6.694116677650348,6,35.0,0.4797003786674776,6,35.0
1445.0,12,91.0,2.3947368421052633,7.670481763592015,9,72.0,0.5790758354626453,9,72.0
1450.0,2,12.0,0.3,8.648380988088304,1,45.0,0.6624022268771949,1,45.0
1455.0,4,18.0,0.5,8.726910218754377,2,15.0,0.6590694990924597,2,15.0
1460.0,12,61.0,1.564102564102564,6.710135415285991,6,34.0,0.43681421761135386,6,34.0
1465.0,12,61.0,1.4523809523809523,7.008329826655458,6,50.0,0.5465715755268737,6,50.0
1470.0,14,90.0,2.25,7.004644798538642,9,76.0,0.5265557486155953,9,76.0
