controller,scenario,seed,min_green,delay_per_trip,trips,wall_s
max_pressure,corridor_peak,46,45,48.70027045532343,2921,36.53330033400016
max_pressure,corridor_peak,47,45,61.643827456350664,2921,41.14127687499968
max_pressure,corridor_peak,48,45,49.27923656282091,2921,36.42520429100023
max_pressure,corridor_peak,49,45,49.45804519000332,2921,36.5489439160001
max_pressure,corridor_peak,50,45,49.45069154399163,2921,37.13079149999976
max_pressure,corridor_peak,51,45,49.72167750770302,2921,37.07364954100012
green_wave,corridor_peak,42,60,35.73014388489202,2919,
green_wave,corridor_peak,43,60,35.95274751627269,2919,32.6571013329999
green_wave,corridor_peak,44,60,36.18144962302948,2918,32.009307290999914
green_wave,corridor_peak,45,60,35.88403358464705,2918,32.57286979199989
green_wave,corridor_peak,46,60,35.734098697738176,2918,32.22814912500007
green_wave,corridor_peak,47,60,35.98741172437437,2917,32.419366915999944
green_wave,corridor_peak,48,60,35.94547325102883,2916,32.08170995799992
green_wave,corridor_peak,49,60,36.181915695682015,2918,32.0924722499999
green_wave,corridor_peak,50,60,36.07068882796433,2918,32.071111457999905
green_wave,corridor_peak,51,60,36.0460507370586,2917,31.35951124999974
max_pressure,corridor_peak,42,60,38.74291524265202,2926,34.41486716700001
max_pressure,corridor_peak,43,60,38.91359781121749,2924,33.33404691599981
max_pressure,corridor_peak,44,60,38.74344038264435,2927,33.581004708000364
max_pressure,corridor_peak,45,60,38.71865732832256,2927,33.38250858299989
max_pressure,corridor_peak,46,60,38.884001367989015,2924,32.94786075000002
max_pressure,corridor_peak,47,60,38.79168435467311,2921,32.749068624999836
max_pressure,corridor_peak,48,60,39.00268901813216,2923,32.64446854200014
max_pressure,corridor_peak,49,60,38.84691991786445,2922,32.69475370800001
max_pressure,corridor_peak,50,60,38.77994188034189,2925,32.98815187500031
max_pressure,corridor_peak,51,60,38.81761627906972,2924,32.89033445799987
green_wave,corridor_peak,42,75,41.662028493894155,2948,32.90621662500007
green_wave,corridor_peak,43,75,41.679494572591615,2948,32.8036749580001
green_wave,corridor_peak,44,75,41.93409569053282,2947,33.299998125
green_wave,corridor_peak,45,75,41.74607264086896,2946,32.75121912499981
green_wave,corridor_peak,46,75,41.29438453713132,2949,32.53502091600012
green_wave,corridor_peak,47,75,41.41698541878598,2949,32.79309612499992
