controller,scenario,seed,min_green,delay_per_trip,trips,wall_s
max_pressure,corridor_peak,44,60,39.262640990371395,2908,39.44605208299981
max_pressure,corridor_peak,45,60,40.2184704235212,2857,41.6561582079994
max_pressure,corridor_peak,46,60,38.94215991692627,2889,34.42546920899986
max_pressure,corridor_peak,47,60,38.782332322210955,2967,39.292928707999636
max_pressure,corridor_peak,48,60,39.09650626906133,2951,38.17294862500057
max_pressure,corridor_peak,49,60,38.19003180212011,2830,34.30874091700025
max_pressure,corridor_peak,50,60,39.43031121751025,2924,36.14109920899955
max_pressure,corridor_peak,51,60,39.1804358610914,2822,34.38710554099998
green_wave,corridor_peak,42,75,41.771162079510844,2943,35.77195791599934
green_wave,corridor_peak,43,75,41.52919252585915,2997,35.82510716700017
green_wave,corridor_peak,44,75,41.63549338758893,2949,33.62273916699996
green_wave,corridor_peak,45,75,42.44952447066991,2881,33.861229832999925
green_wave,corridor_peak,46,75,42.305675489859,2909,33.6414006670002
green_wave,corridor_peak,47,75,42.500317832050975,2989,35.5653384999996
green_wave,corridor_peak,48,75,41.939969727547926,2973,35.819986792000236
green_wave,corridor_peak,49,75,41.197374340949025,2845,33.670464208999874
green_wave,corridor_peak,50,75,42.85851864406773,2950,34.74387162500079
green_wave,corridor_peak,51,75,41.402335329341355,2839,34.229888167000354
max_pressure,corridor_peak,42,75,42.4017355371901,2904,37.7101667500001
max_pressure,corridor_peak,43,75,43.45688342318057,2968,39.501828708000176
max_pressure,corridor_peak,44,75,42.66983161512027,2910,36.01978454200071
max_pressure,corridor_peak,45,75,43.20283963585427,2856,38.270201165999424
max_pressure,corridor_peak,46,75,43.4358376690947,2883,35.299956042000304
max_pressure,corridor_peak,47,75,44.12995948683325,2962,40.9810008329996
max_pressure,corridor_peak,48,75,43.07142905634759,2946,37.45901279200007
max_pressure,corridor_peak,49,75,42.51247342310411,2822,36.94623241699992
max_pressure,corridor_peak,50,75,42.986485284052044,2922,37.35220449999997
max_pressure,corridor_peak,51,75,42.33533546325874,2817,35.92099304199928
green_wave,corridor_peak,42,90,44.693775579809,2932,36.59938299999976
green_wave,corridor_peak,43,90,45.05613636363634,2992,36.60198270799992
green_wave,corridor_peak,44,90,45.87009186798232,2939,35.15202062499975
