controller,scenario,seed,min_green,delay_per_trip,trips,wall_s
green_wave,corridor_tidal,42,5,21.701824048912982,2944,27.466478125
green_wave,corridor_tidal,43,5,21.88224373956594,2995,28.952201292
green_wave,corridor_tidal,44,5,21.65487937478768,2943,27.716337583000005
green_wave,corridor_tidal,45,5,21.94233797909403,2870,27.884420500000004
green_wave,corridor_tidal,46,5,21.33517074853396,2899,27.650832709000017
green_wave,corridor_tidal,47,5,21.886520281595736,2983,28.48415358299999
green_wave,corridor_tidal,48,5,22.10344256756757,2960,27.55949854100001
green_wave,corridor_tidal,49,5,21.59737231419516,2839,26.826376959000015
green_wave,corridor_tidal,50,5,21.91178231292516,2940,28.040057375000004
green_wave,corridor_tidal,51,5,21.86090074178735,2831,27.473940374999984
green_wave,corridor_tidal,42,10,21.701824048912982,2944,27.70185270899992
green_wave,corridor_tidal,43,10,21.88224373956594,2995,28.785884916999976
green_wave,corridor_tidal,44,10,21.65487937478768,2943,27.976027332999937
green_wave,corridor_tidal,45,10,21.94233797909403,2870,27.92293766599994
green_wave,corridor_tidal,46,10,21.33517074853396,2899,27.394012917000055
green_wave,corridor_tidal,47,10,21.886520281595736,2983,28.085636334000014
green_wave,corridor_tidal,48,10,22.10344256756757,2960,28.34762708300002
green_wave,corridor_tidal,49,10,21.59737231419516,2839,26.76138125
green_wave,corridor_tidal,50,10,21.91178231292516,2940,27.51226133299997
green_wave,corridor_tidal,51,10,21.86090074178735,2831,27.611692250000033
green_wave,corridor_tidal,42,15,35.818723913787196,2923,31.467489375000017
green_wave,corridor_tidal,43,15,36.169134518617874,2981,32.05662779199997
green_wave,corridor_tidal,44,15,35.04004108182133,2921,31.04187191699998
green_wave,corridor_tidal,45,15,36.02724815724814,2849,31.260408374999997
green_wave,corridor_tidal,46,15,34.64515435310438,2883,30.71154295800011
green_wave,corridor_tidal,47,15,36.17500505561171,2967,31.95087383399982
green_wave,corridor_tidal,48,15,36.75694340901388,2951,31.98709741699986
green_wave,corridor_tidal,49,15,34.81911441728659,2823,30.42361379199997
green_wave,corridor_tidal,50,15,35.660786056049304,2926,31.893929542000024
green_wave,corridor_tidal,51,15,35.91277915632749,2821,30.68083708400013
green_wave,corridor_tidal,42,20,35.818723913787196,2923,31.53948183400007
green_wave,corridor_tidal,43,20,36.169134518617874,2981,31.647324458000185
green_wave,corridor_tidal,44,20,35.04004108182133,2921,31.27506804099994
green_wave,corridor_tidal,45,20,36.02724815724814,2849,30.939348625000093
green_wave,corridor_tidal,46,20,34.64515435310438,2883,30.324139999999943
green_wave,corridor_tidal,47,20,36.17500505561171,2967,32.17286012500017
green_wave,corridor_tidal,48,20,36.75694340901388,2951,32.55476966700007
green_wave,corridor_tidal,49,20,34.81911441728659,2823,30.38530162500001
green_wave,corridor_tidal,50,20,35.660786056049304,2926,32.31695375000004
green_wave,corridor_tidal,51,20,35.91277915632749,2821,30.928548790999685
green_wave,corridor_tidal,42,25,37.52582252559725,2930,32.01033033399972
green_wave,corridor_tidal,43,25,37.92938337801613,2984,32.833380958999896
green_wave,corridor_tidal,44,25,36.72892796176168,2929,32.186599749999914
green_wave,corridor_tidal,45,25,37.89144553072632,2864,31.76479104200007
green_wave,corridor_tidal,46,25,36.62814968814966,2886,31.348739874999865
green_wave,corridor_tidal,47,25,37.59767160161504,2972,32.547049374999915
green_wave,corridor_tidal,48,25,37.83291906535724,2953,32.06985987500002
green_wave,corridor_tidal,49,25,36.652584865629365,2828,30.88138158399988
green_wave,corridor_tidal,50,25,36.7397436773752,2926,31.923912958000074
green_wave,corridor_tidal,51,25,37.304959320834726,2827,31.40779645800012
green_wave,corridor_tidal,42,30,38.511185514178386,2927,33.29095491699991
green_wave,corridor_tidal,43,30,37.21530475552571,2986,33.25723724999989
green_wave,corridor_tidal,44,30,36.72896728016362,2934,31.64218137500029
green_wave,corridor_tidal,45,30,37.63364652462438,2863,32.47524912500012
green_wave,corridor_tidal,46,30,37.071000346140565,2889,32.43034583300005
green_wave,corridor_tidal,47,30,37.81570325612623,2979,32.949133000000074
green_wave,corridor_tidal,48,30,38.05064319566691,2954,32.485427209000136
green_wave,corridor_tidal,49,30,36.883276836158124,2832,31.17461079099985
green_wave,corridor_tidal,50,30,37.067470207695,2937,32.73656804200027
green_wave,corridor_tidal,51,30,37.10596814159295,2825,31.381511832999877
green_wave,corridor_tidal,42,45,36.96259322613748,2923,31.29882054100017
green_wave,corridor_tidal,43,45,36.2397146693521,2979,31.85554000000002
green_wave,corridor_tidal,44,45,36.72656399726213,2922,31.20207854099999
green_wave,corridor_tidal,45,45,35.65303252885627,2859,31.20923774999983
green_wave,corridor_tidal,46,45,35.32827490454708,2881,30.423915124999898
green_wave,corridor_tidal,47,45,37.386194809571926,2967,32.491605083000195
green_wave,corridor_tidal,48,45,36.66386702849386,2948,31.67222620800021
green_wave,corridor_tidal,49,45,36.031975920679905,2824,31.203741291999904
green_wave,corridor_tidal,50,45,36.52402735042738,2925,31.561433999999736
green_wave,corridor_tidal,51,45,35.27188364668336,2819,29.995369083999776
green_wave,corridor_tidal,42,60,37.74013044970819,2913,31.636682042000757
green_wave,corridor_tidal,43,60,36.79433759246805,2974,31.565330583000105
green_wave,corridor_tidal,44,60,37.39695264241593,2914,31.34708808400046
green_wave,corridor_tidal,45,60,37.77946021731503,2853,30.991423667000163
green_wave,corridor_tidal,46,60,36.88538728725254,2879,30.664538166000057
green_wave,corridor_tidal,47,60,37.15366306549632,2962,31.683794958999897
green_wave,corridor_tidal,48,60,37.1488688858696,2944,31.54750100000001
green_wave,corridor_tidal,49,60,36.18444207533757,2814,30.361431291999907
green_wave,corridor_tidal,50,60,37.16611377655923,2918,31.55903441600003
green_wave,corridor_tidal,51,60,36.42023817987915,2813,30.185892124999555
green_wave,corridor_tidal,42,75,41.607444859178926,2947,32.84146799999962
green_wave,corridor_tidal,43,75,41.68922974324771,2999,33.48761137499969
green_wave,corridor_tidal,44,75,43.07546377792817,2954,33.313524041000164
green_wave,corridor_tidal,45,75,42.01066388599239,2877,32.42525999999998
green_wave,corridor_tidal,46,75,41.75193670450635,2907,34.63876149999942
green_wave,corridor_tidal,47,75,43.72107357859532,2990,34.53761729100006
green_wave,corridor_tidal,48,75,43.11076819407008,2968,34.339743124999586
green_wave,corridor_tidal,49,75,42.45389318341537,2846,32.78617545899942
green_wave,corridor_tidal,50,75,43.154363327673956,2945,33.739247750000686
green_wave,corridor_tidal,51,75,43.01782241014802,2838,32.167089708000276
green_wave,corridor_tidal,42,90,44.98644565960346,2926,34.70912945799955
green_wave,corridor_tidal,43,90,46.3807350484464,2993,35.46330091599975
green_wave,corridor_tidal,44,90,45.686275179242074,2929,34.256212917000084
green_wave,corridor_tidal,45,90,46.611302374301665,2864,34.50196929199956
green_wave,corridor_tidal,46,90,45.734134349030526,2888,34.68580900000052
green_wave,corridor_tidal,47,90,45.83735175202145,2968,35.75503229200058
green_wave,corridor_tidal,48,90,45.213187183811144,2965,35.07176979199994
green_wave,corridor_tidal,49,90,44.63887830687823,2835,33.39003074999982
green_wave,corridor_tidal,50,90,45.23189795918368,2940,35.49504912500015
green_wave,corridor_tidal,51,90,45.82778723404256,2820,34.10157299999992
